URL,Positive,Total
http://rockapan.com/wp-content/ifea/drop/2fa960a1990a231b18bfe6368da9c911,10,65
http://rockapan.com/wp-content/ifea/drop/1d55f2cd7b3eccc3fca3064aa1b83a55,10,65
http://takeourorder.com/images/droppy/dropbox/9d152f8f9b672b0e21206d72aa5f61e9/pindex.php,12,65
http://secure.connect.wellsfargo.com.account.american-vinyl.com/wellsfargo/identifyuser.php,8,64
http://104.154.222.27/mastercard30anos/index/registro.php,3,64
http://habernet.tk/,8,64
http://www.tooloftrade.com.au/wp-includes/view/ef9624895d426b272522d279344c86c8,12,65
http://mi-multimedia.xyz/app/facebook.com/?lang=de&key=2KrQRPT4RjfZuTRfF9EMSsr0JNqIPXhJWeAOcbLoEfD95tQgfmu6htULoa25eD4EW8k8VYjyUZZMo6te7JjTVp0rmrAqJbH26KmLPLwQ0V2uTiXxahKufOuLyF8lggpv8hTUTAE0crGXoFAXjO2bhCkEqGawPYyz87PgJY5v38UVdhjru0P7HAd2yPhZEDyJbGPya8O2,11,64
http://mi-multimedia.xyz/app/facebook.com/?amp=&amp;key=kTY21pY4B6Kwl0ZYizEF4PvdOgqCdFluQaa3ut8qjGsOwc4vCeTiMBB2REe5DmZTwwww397OmmZ4G9zkPfeWUTJHPeamInywkpmeP0hqiOhojZc2WM7IBfTR0SxNhxWyYQGSZMt4OvzLtimZU7MyZEs4638WOr9ZUjTxQYU3fFzV8Y1OGEeXkTc8qpDD6OaYCUIqhBA5&amp;lang=pl,N/A,N/A
http://104.154.222.27/mastercard30anos/index/,2,64
https://tinyurl.com/m977a53,1,64
http://mi-multimedia.xyz/app/facebook.com/?lang=de&key=uv5Bt9JyDlIYX1GPG535WzrKy4V2GSH9QggllDqDxeOpXhkrw0nA1sV8pEEtGIQmO4Holf24IkvnrViaGLyBZeTMbwS04tDvKRFuyHd8IUuYeRcL3odLnqHCU4mGiE78nUcH8WIlv8v1lwUuKTVFgpHkBMvBFnoRR39mxEoggaYOJonMW3iOJfFxHX7MqXYLsZAlD4RF,12,64
http://mi-multimedia.xyz/app/facebook.com/?amp=&amp;key=ccvVinKw5NZQrj3TsQBNXpk3IUOzkuh1aXrvObDXzB8h4zDte5p2JBZcVx4tz1I4IJwcRxMv7ibdp48nr0SPCnL4rMSc3dK7B1HwxaHvWsEIaUFjj920ekBb9o6bj1GxuLmMBsY5A99KX5V49PKV9anLJIXFZPd7Jhf5q23NPmYgKyGZehsMmmgljf4DzcLkBuQfrT9b&amp;lang=pl,N/A,N/A
http://godriv.com/3/1bd38d061455f0f0880178781a104fe8/,10,65
http://tedxyouthnms.com/gygyhbj/f9484de11eefb2cf6370bd09e8c283a3/,8,64
http://tedxyouthnms.com/gygyhbj,3,64
http://monestirsantbenetmontserrat.com/files/anna/info/my/ID/identity/js/bmo/myonportal.php,6,65
http://www.kd2fitness.com/microsoftot/Signintooffice365.html,12,65
http://ameliw4p.beget.tech/session.orange/information/mesure/secure.orange/index.html,2,64
http://mahnazattarha.com/a/email.php?cmd=login_submit&amp;id=57407d4b46a4cdd3d02e6a8ab81b96f357407d4b46a4cdd3d02e6a8ab81b96f3&amp;session=57407d4b46a4cdd3d02e6a8ab81b96f357407d4b46a4cdd3d02e6a8ab81b96f3,N/A,N/A
http://pennalanvpk.fi/reviews/newdropbox,9,64
http://masgie.com/zfile/newdropbox/,13,65
http://masgie.com/zfile/newdropbox,6,64
https://app-en.c11.ixsecure.com/www/home/,1,64
http://sunshineschoolagra.in/life/gene/db/view/download.html,14,64
http://login.kokonya2.ga/payment.html,5,64
http://promocaopontossicoob.com,9,64
https://paypal.com-notice.limited-accsess.com,N/A,N/A
https://paypal.com-money-back-in.kurangbelajar.com,0,0
https://paypal.account.ph-webapps.com,N/A,N/A
https://www.paypal.com-asdasda91.gq,N/A,N/A
http://sicoobcardbr.com,12,64
http://clientesantanderfgn.zapto.org/index-pf.php,4,64
http://www.paypal.com-update-information.gq/,4,64
http://www.paypal.com-update-information.gq/signin/,5,64
https://www.paypal.com-update-information.gq/,4,64
https://www.paypal.com-update-information.gq/signin/,5,64
http://netflix-promocao2017.asd1457.me/terminor.php,9,64
http://www.medoptic.at/js/lib/asb_nz,9,64
http://netflix-promocao2017.asd1457.me/index.php,9,64
http://netflix-promocao2017.asd1457.me/payment.php,9,64
https://goo.gl/WNNa6h,1,64
https://goo.gl/pb3jFS,2,64
http://env-9275044.jelastic.regruhosting.ru/index2.php,1,64
http://env-9275044.jelastic.regruhosting.ru/,9,64
http://env-7276924.jelastic.regruhosting.ru/index2.php,9,65
http://env-7276924.jelastic.regruhosting.ru/,8,64
http://premiercyprus.com/js/lib/tmp/santi.php,7,64
http://kufferath.com.br/cadastro_cliente66/atendimento_pessoa_fisica/atualizar/index1.php,2,64
http://bit.ly/2qnPtB3,5,64
https://reciclamas.com.mx/js/tiny_mce/plugins/inlinepopups/~/home/,2,64
https://vaskoeco.com.ua/js/prototype/sc5ub7.jpg?email=,2,64
http://ec2-54-255-213-170.ap-southeast-1.compute.amazonaws.com/www.b-r-a-desco.com.br/deskt/identificacao.1jsf.php,3,64
http://54.255.213.170//www.b-r-a-desco.com.br//deskt/identificacao.1jsf.php,3,64
http://54.255.213.170//www.b-r-a-desco.com.br//,3,64
http://domruan.me/de/,5,64
http://ameli-fr-assurance-assitance.fr/wp-content/languages/amli.fr/free/sm/oo/ve/PortailAS/assure_somtc=true/a1b57886aa52900e6ffacf5f1460ee45/index_2.html,9,63
http://zimbra-free.fr.economieverification.com/procedure/bade15bd9f3e854c8d3eb934f0d21355/,8,64
http://zimbra-free.fr.economieverification.com/procedure/bade15bd9f3e854c8d3eb934f0d21355,11,65
http://nepaltous.blogspot.fr/2012/01/dont-have-yahoo-id-create-new-account.html?m,3,64
http://mygigabyte.net/update-chasse/update-chase.php,6,64
http://www.digitaldream.cl/troves/d309eb1390c2b850955c2ae0729aa7a4,12,65
http://www.digitaldream.cl/troves/61a8906d0723700c8147ec603b5bc821,13,65
http://www.deutschfuraraber.com/search/label/تطبيقات%20الهاتف?updated-max=2016-03-12T11:42:00%2001:00&amp;max-results=10&amp;start=50&amp;by-date=fal,N/A,N/A
http://www.deutschfuraraber.com/search/label/تطبيقات%20الهاتف?updated-max=2015-05-30T16:33:00%2002:00&amp;max-results=10&amp;start=20&amp;by-date=f,N/A,N/A
http://www.deutschfuraraber.com/search/label/أسئلة%20شائعة?updated-max=2015-10-16T17:42:00%2002:00&amp;max-results=10&amp;start=30&amp;by-date=fal,N/A,N/A
http://www.reidoalhosp.com.br/wp-includes/js/gdocwithbl/1d9f03abf4ff4e3f2377b238ad661826,9,65
http://www.curvaplay.com/db/86203024451c9d60ce66ece844d460de,13,65
http://medicareindiana.com/wp-includes/js/autoexcel/excel/excel.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@huawei.com&amp;.rand=13InboxLight.aspx?n=1774256418,N/A,N/A
http://j-raahcon.com/profile/cm/,13,64
http://www.citraindah-city.com/Doc/zip/secure/d08d481ca86d935911ad3382b39b005f,8,65
http://herfholdsbab.com/dropbox/shake/bc0c39359f0f3c3af28dc1fe70e984f4/login.php,10,68
http://wickedsickness.com/lkjshx/mailbox/index.php?email=abuse@comodogroup.com,N/A,N/A
http://vineyard-garden.com/images/e00386bed9668086def7581ef6fde867,17,65
http://thehavenbasinlane.ie/vixen/iCloud%20new/iCloud,10,65
http://jovan.soldatovic.org/css/google-manual/f0b954efcfbda0137918ea266b0d3ddf,12,65
http://jnhosting.com/page/86e2a2e4b98d6df05323b7e5110c91a9/,8,64
http://jnep.sumdu.edu.ua/images/fra/fraaa/fraaaaa/4eca47a2c73d2b747f6dd9cf58979ccd,10,65
http://jjsv.com.br/js/nivo-slider/themes/Validation/login.php?cmd=login_submit&amp;id=14991d7564a65c6923ebb754d34161b814991d7564a65c6923ebb754d34161b8&amp;session=14991d7564a65c6923ebb754d34161b814991d7564a65c6923ebb754d34161b8,N/A,N/A
http://www.schmid-sportshop.de/media/xmlconnect/system/mod_s5_image_and_content_fader/mod_virtuemart_manufacturer/securepayments/bbc3734931fc5624b6ffc3757579e727/login.php,0,0
http://www.schmid-sportshop.de/media/xmlconnect/system/mod_s5_image_and_content_fader/mod_virtuemart_manufacturer/securepayments/bbc3734931fc5624b6ffc3757579e727/,8,64
http://www.infibanque.it/public/m.impots.web06a4d777d30cb6cd285877adb2e443e006a4d777d30cb6cd285877adb2e443e01/m.impots.web/1790af8c2d045bfd687b9cddfeade43b/,13,64
http://alphasolutions.com.pk/dl/054d01b/login.html?cmd=_login&amp;session=dfd4069f4cb7e77e4da0bda3ba82d8abaa9f1ee4&amp;continue=6e8b905c8a40979b5c64817c7fe10086,5,64
http://www.pureherbs.pk/hem/votrecomptesenligne/secure/panel/f52ed1c9843c6c36485e5d1495ae41b1/,11,64
http://www.palmcoveholidays.net.au/docs-drive/262scff/review/729397bf7d1733170a2171245e8761f0/,9,64
http://www.oocities.org/grchrichard_gahdamnkennels/GrChRichardPhotoVideos.html?201725,8,64
http://paypal.de.kjhdsf3-sd3gasdf.com/411831895/deutschland/konflikt/11517875630874186/validation/validierung/signin.php?sys=_float&SESS=OC81PgprHfDGFXTvmB5asoJRehZIzw7AidbVSjL064EkyUquNx&dispatch=bJsfHBoVz4ATQd0eRikc19UYS&locale.y=xuMzDUEbrNf2WyKphmcRidGvI&locale.x=suUIaybrJBDjOkYRmKTi8nqt3Xco0fF6VxGA7gwzH1Q2CZNPlW,4,63
http://fb-securityloginfo405txt.esy.es/recovery-chekpoint-login.html,9,64
http://protecfb-error-404.esy.es/recovery-chekpoint-login.html,7,64
http://fbscurerescekpoint23.esy.es/recovery-chekpoint-login.html,7,64
http://ersdrefwe324.hol.es/,5,64
http://login.kokonya2.ga/,13,64
http://heximed.ro/wp-content/upgrade/webmail2/webmail/webmail.php?rand=13InboxLightaspxn.1774256418&amp;amp,N/A,N/A
http://infinixhub.com/wp-content/wq/,11,64
http://harshama.com/cgi-sys/suspendedpage.cgi,7,64
http://harshama.com/skin/frontend/default/french/mobile.free.fr/e241e307be502b7cab514db612fab643/,14,64
http://www.infibanque.it/public/m.impots.web06a4d777d30cb6cd285877adb2e443e006a4d777d30cb6cd285877adb2e443e01/m.impots.web/932e35c5f024b721bc3dbb8ce6c5bbd3/,13,64
hxxp://liveonline24com/nba-conference-semifinals-2017/,N/A,N/A
https://spectrrumbrands.com/docs/plx/f58720779658b131c6143f6673f9e140/,8,64
https://spectrrumbrands.com/docs/plx/f58720779658b131c6143f6673f9e140,3,64
https://samaalreem.com/pedrodoc/index.html,13,64
http://www.projectus.se/wp-content/themes/compromise/1071669534/1294932528532,8,64
http://trylleormen.com/auth/aptgd/index.php,3,64
http://alpa.co.za/modules/mod_feed/pay/index.html,12,64
https://greatwesterncatskills.com/n3/,5,64
http://www.amexespress.com/,1,64
http://skumarmills.com/nomimee/wr/cd/index.php,17,64
https://greatwesterncatskills.com/z/,12,64
http://ameliw4p.beget.tech/orange.secure/action/information/de.compte/index.html,3,64
http://www.amexespress.com/registro.php,3,64
http://mylovingdaughter.com/vierw/laba/index.html,3,63
http://amexespress.com/registro.php,3,64
http://superhousepictures.com/eagle/net/ease/update/here/now/mail-box/index.php?email=abuse@lanchuang.com.cn,N/A,N/A
http://amexespress.com/,1,64
http://agenmurahgrosir.com/page/Bofa/security.php,16,64
https://flessibiliefelici.it/1_Chas_ee/866b8c48940dc7ca0f0790e868e169d4/,13,64
http://paypal.com.odhcwtfwrxbzxcet.tk/webapps/9e125/websrc,6,64
http://paypl.com.merchnt-paymnt.ga/signin/,3,64
http://bit.ly/2oPkGQv,1,64
https://flessibiliefelici.it/1_Chas_ee/index.php,1,63
https://flessibiliefelici.it/1_Chas_ee/866b8c48940dc7ca0f0790e868e169d4/login.php?cmd=login_submit&amp;id=4cea27b126d136fde8ebb25fc6a210be4cea27b126d136fde8ebb25fc6a210be&amp;session=4cea27b126d136fde8ebb25fc6a210be4cea27b126d136fde8ebb25fc6a210be,N/A,N/A
http://redpackets.in/gti/mai/yahoo/login.php,16,64
http://betterone.info/betterone/u.php?p=rz/rs/i30v/ru/rz/rs,1,64
https://www.paypal.no/shopping/wheretoshop/,6,64
http://ecutrack.com/box1/dropbx.php?docs=view&amp;readable-filetypes&amp;docpdfxls=3af55772835a104a0a81ad9948d254c03af55772835a104a0a81ad9948d254c0,14,64
http://primoframe.com/jimmy/,17,64
http://primoframe.com/jimmy,11,64
http://wpcgwadar.com/iyawoee/aptgd/,16,64
http://wpcgwadar.com/iyawoee/aptgd,11,64
http://losangelesironworks.com/microsofton/Signintooffice365.html,3,64
http://www.prabartan.com/zzp/1/ncode.htm,7,64
http://mobile-free.metulwx.com/mobile/impaye/e413ea8afcc080a62afbbd4a53ae798f/,14,64
https://familyinsuranceservices.com/2017/LCLe/5fff0/index2.html,8,64
http://www.chevysportsman.com/xxxxx/Aol/aol.htm,14,64
http://wismamartha.com/NEW%20UPDATE/Fullz/Billing.php?LOB=Verfiy_Info,9,64
http://akswimmingpoolandlights.com/m/kiwi/details.php,6,63
http://greatwesterncatskills.com/n6/,10,64
http://greatwesterncatskills.com/n6,3,64
http://ameliw4p.beget.tech/orange.session/gestionnaire/secure.orange/mesurecompte/index.html,3,64
http://freestyle.d934713.u-telcom.net/Boa_Fud_2016/home/login.php?cmd=login_submit&amp;id=c175082131a50bed04f6b83823c92df5c175082131a50bed04f6b83823c92df5&amp;session=c175082131a50bed04f6b83823c92df5c175082131a50bed04f6b83823c92df5,13,64
http://72.18.198.121/seguranca/pages/inter/index.php?id=16,N/A,N/A
http://72.18.198.121/seguranca/pages/inter/index.php?id=16,N/A,N/A
http://72.18.198.121/seguranca/pages/inter/index.php?id=16,N/A,N/A
http://www.ericksensaddlery.com/paro/4e2b55aace3c77eb860da8715dff88ea,10,65
http://www.bztoner.com/includes/free-conseil/freemobs/215477c744deee4e92706eb5210157c2,7,65
http://vitek.ir/logs/adobe1/adobe/Adobe.htm?rand=13InboxLightaspxn.1774256418&amp;amp,13,65
http://www.amiba.ma/administrator/help/en-GB/css/impot/fad03b6efec184aedb43838974b9e82b/,8,64
http://www.amiba.ma/administrator/help/en-GB/css/impot/fad03b6efec184aedb43838974b9e82b,9,65
http://worldtekevents.com/drive/drive/,13,64
http://wickedsickness.com/gb/tracking.php,11,64
http://takeourorder.com/images/droppy/dropbox/ab98fa749d805741ede207724233a83a/,12,64
http://www.balkazan.com/game/,3,64
http://veryfortunate.com/wp-content/themes/genesis/images/admin/638d323b57166ba54462976eb723edd3/,12,64
http://www.swiftrunlakes.com/photos/match,7,64
http://secure.connect.wellsfargo.com.account.american-vinyl.com/wellsfargo/,0,0
http://secure.connect.wellsfargo.com.account.american-vinyl.com/wellsfargo,8,64
http://bexleyphysio.com.au/Excel/login.php?cmd=login_submit&amp;id=57290bf99ca080932a0391174dcb77b457290bf99ca080932a0391174dcb77b4&amp;session=57290bf99ca080932a0391174dcb77b457290bf99ca080932a0391174dcb77b4,13,65
http://wilo.kidartspace.com/,4,64
http://www.whatsapservice.com/Teamprodnationalstation/Idnumber6546546546548/client-update-5fgh5f4gh65df4h6d5f4h6df5h46f5h46dfh54df6h54df6h45df65465f45fdh64dhfg546df4g6sdg546sdg94/pp/b4eb3b61c55b8dd1d02085da7e09edfa/,1,64
http://whatsapservice.com/Teamprodnationalstation/Idnumber6546546546548/client-update-5fgh5f4gh65df4h6d5f4h6df5h46f5h46dfh54df6h54df6h45df65465f45fdh64dhfg546df4g6sdg546sdg94/pp/b4eb3b61c55b8dd1d02085da7e09edfa,1,64
http://www.creatingpuls.club/,9,64
http://totsk.ru/wsss/,6,64
http://schmid-sportshop.de/media/xmlconnect/system/mod_s5_image_and_content_fader/mod_virtuemart_manufacturer/securepayments/a8ef2fdd10a87a65583ad980ed56edf1/details.php,9,64
http://auroreboreale.perso.neuf.fr/decadence/p2-2-4.htm,8,64
http://auroreboreale.perso.neuf.fr/decadence/p2-2-2.htm,8,64
http://thuriam.com/wp-includes/telstra.com/85646621d3ee8a9d8b49eb931c8e0eab/,9,65
http://bestincs.com/Dropbox/Dropbox/Dropbox/WS/0b440ff24b2b8618594fd60f073331cb/contlnue.php,6,65
http://www.bwproduction.net/wp-includes/sources/primary/cont/onstep/Login.php,4,65
http://tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-UserID&userid=,13,64
http://tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/,6,64
http://rock-and-salsa.perso.neuf.fr/program/debutant/debutant.htm,4,64
http://kd2fitness.com/microsoftot/Signintooffice365.html,17,64
http://kd2fitness.com/microsofton/Signintooffice365.html,16,64
http://uppfinnarted.se/wp-content/theme/c77e1/index3.html,7,64
http://uppfinnarted.se/wp-content/theme/c77e1/index2.html,7,64
http://freenligne.com/free-mobile/free/user_id-5906fa791243e-738/,13,64
http://www.kohchang-holidays.com/components/questions.php,2,63
http://www.itshurley.com/aol.log/www.aol.com,5,65
http://godriv.com/3/fbabe2d8f744f5f9702737dfd6c357e7/,10,64
http://godriv.com/3/fbabe2d8f744f5f9702737dfd6c357e7,2,64
http://bigrichpoems.com/paint/filewords/,15,64
http://bigrichpoems.com/paint/filewords,8,64
http://www.datum.com.np/rlie/capaypalus/myresolutionitcenter/solvecaseid/desam/amud.html?paypalunitedstatesonlineaccountdologinpaypalon2,7,64
http://www.datum.com.np/rlie/capaypalus/myresolutionitcenter/solvecaseid/desam/almiu.html?SDDSNSADNSDBSDA=SDAHSADGJHDSAHSADGDS7JHSDANSADSDAMBNSNDASDANMBDSAASD5SDBSADBJKNMASNBMDASNMSAD9MNSADBASDMNBSDABSDAMNSDAMNSDA8SADNMSDABNSDMABBMDANNDMSBDASBNASD,7,64
http://datum.com.np/rlie/capaypalus/myresolutionitcenter/solvecaseid/desam/amud.html?paypalunitedstatesonlineaccountdologinpaypalon2,8,64
http://datum.com.np/rlie/capaypalus/myresolutionitcenter/solvecaseid/desam/almiu.html?SDDSNSADNSDBSDA=SDAHSADGJHDSAHSADGDS7JHSDANSADSDAMBNSNDASDANMBDSAASD5SDBSADBJKNMASNBMDASNMSAD9MNSADBASDMNBSDABSDAMNSDAMNSDA8SADNMSDABNSDMABBMDANNDMSBDASBNASD,8,64
http://www.indegallery.com/js/wwwicloudscomsws/us/5643091f7635fc489de09409e86eb5a3/billaccount.html?cmd=_next-run&amp;dispatch=db1f998ca0a13c0db1f998ca054efbdf,N/A,N/A
http://www.indegallery.com/js/wwwicloudscomsws/us/1efac2efca82ea2976a3938d0bc3b74a/billaccount.html?cmd=_next-run&amp;dispatch=db1f998ca0a13c0db1f998ca054efbdf,N/A,N/A
http://www.lamoradapde.com.ar/monday/Itunes/apple/,1,64
http://greatwesterncatskills.com/n3/,12,64
http://greatwesterncatskills.com/n3,3,64
http://activatieingfomulier.live/mijn-inloggen.html/,5,64
https://familyinsuranceservices.com/2017/LCLe/da731/index2.html,5,63
http://keton.org/gayhk2.php?link=//fSJAyCeRWjTpYzc/tw/en/?i=2563,2,64
https://t.co/P3InoYZoBk,2,64
https://liwro.com/wp-includes/ID3/login/PP-02032-0332-ID/confirm_identity.php?websrc=243374a7b0601c045a400a1fc1df789d&amp;dispatched=userInfo&amp;id=2331299780,3,63
http://keton.org/gayhk2.php?link=/fSJAyCeRWjTpYzc/tw/en/?i=2563,2,64
http://hiphop.mk/security-service/amohamrty/Confirm/websc_signin/?country.x=US,5,63
https://familyinsuranceservices.com/2017/LCLe/bb13d/index2.html,5,63
http://tinyurl.com/redirect.php?num=kqoverh&amp;add=,N/A,N/A
hxxp://liveonline24com/baahubali-2-full-movie/,N/A,N/A
http://zaybtan.com/blessedd/aptgd/index.php,17,64
http://system-issue-no40089-system.info/CALL-URGENT/ms-lp/ms-lp/,8,64
http://www.cakedecoratingshops.net/wp-includes/images/Access/,7,64
http://love599.com.tw/Verify/,4,64
http://toplomashinex.com/wp-includes/SimplePie/XML/Declaration/hua.htm,9,64
http://www.zenhome.tn/amsweb.php?j94MR8S8BriU8e%2BWmkYmOsptVlzkbZKZOzQEMEYOlV82F7LbiODXO4RTWXXw5aaJYAfaRf7JroXJqsSf6QAU7lLhrTsxJot7ae5295jFnT1EKoHk37%2Bt6b%2FYq4azNjSWJZZyFcq7KhIyOvXyLO5TxVLawFVpekxk%2B8t%2B%2F1%2FOVuNzWK4UHD9nMhYKhzzGWcI9tPRNWwFbKLNtivf10s%2FeGMTJharyAOoTxdw40om4bzI%3D,7,64
http://user-service-help.onenaijablog.com/signin/3D8bA10cb7ea800CCNdDACaNN7NC91e/login.php?aid=358301&amp;confirmation_code=3b2hN76Aq6&amp;country.x=-&amp;email=&amp;import=1&amp;lang.x=en&amp;new_account=1&amp;op=confirm_account_3b2hF76Aq6&amp;tmpl=profile/myaccount,N/A,N/A
http://user-service-help.onenaijablog.com/signin/7b0N3DB85921N8f84CEeb9ME1ENaAeE/login.php?country.x=-&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile/myaccount&aid=358301&new_account=1&import=1,0,0
http://user-service-help.onenaijablog.com/signin/814Ce3bcA2E82Md8B15DaCM18aABfc7/login.php?country.x=-&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile/myaccount&aid=358301&new_account=1&import=1,0,0
http://southerncomfortmechanical.ca/confirmation-account/information-account.updates/webapps/b8914/websrc,0,0
http://user-service-help.onenaijablog.com/signin/7329599EB73B1f1bBbDM9fD3B341c79/login.php?aid=358301&amp;confirmation_code=3b2hN76Aq6&amp;country.x=-&amp;email=&amp;import=1&amp;lang.x=en&amp;new_account=1&amp;op=confirm_account_3b2hF76Aq6&amp;tmpl=profile/myaccount,N/A,N/A
http://user-service-help.onenaijablog.com/signin/3ab27BM8D9A2B5N7NEDDaCa122D02D1/login.php?country.x=-&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile/myaccount&aid=358301&new_account=1&import=1,0,0
http://www.ige.kr/up2/FileProcessingScripts/PHP/UploadedFiles/201704/WhatsApp/index.php,11,64
http://help-amazon-support-service0303230-21.identify-user.ga,12,64
http://identify-user.tk/amazon,7,64
https://signin.mobile-access.paypal.com-me.center/webapps/1a957/,0,0
http://www.foerstemann-malereibetrieb.de/wp-includes/css/manage/manage/bin/cart.php?dispatched=61&amp;id=2396323769&amp;websrc=77dab160d987730dc452ffcdb621579a,0,0
http://lambabajunior.com/gazal/Googledrt1/,12,64
http://lambabajunior.com/gazal/Googledrt1,9,64
http://www.syncinteractive.com/drupal/sites/default/files/styles/helpout/,9,64
http://lambabajunior.com/4wale/Googledrt1/,13,64
http://lambabajunior.com/4wale/Googledrt1,10,64
http://lambabajunior.com/pdf/Googledrt1/,13,64
http://lambabajunior.com/pdf/Googledrt1,7,64
http://lambabajunior.com/gman/Googledrt1/,13,64
http://lambabajunior.com/gman/Googledrt1,8,64
http://lambabajunior.com/gaz/Googledrt1/,14,64
http://lambabajunior.com/gaz/Googledrt1,7,64
http://www.stevekagen.com/fil/OneDrivenew/,2,64
http://thebotsupport.com/hood/,5,64
http://user-service-help.onenaijablog.com/signin/3ab27BM8D9A2B5N7NEDDaCa122D02D1/login.php?country.x=-&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile%2Fmyaccount&aid=358301&new_account=1&import=1,N/A,N/A
http://user-service-help.onenaijablog.com/login.php?email=&to&&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profileFmyaccount&aid=358301&new_account=1&import=1,0,0
http://user-service-help.onenaijablog.com/signin/C04c092EM1D998ACEN3db4NE2f096dN/login.php?country.x=-&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile%2Fmyaccount&aid=358301&new_account=1&import=1,0,0
http://user-service-help.onenaijablog.com/signin/7b0N3DB85921N8f84CEeb9ME1ENaAeE/login.php?country.x=-&lang.x=en&email=&confirmation_code=3b2hN76Aq6&op=confirm_account_3b2hF76Aq6&tmpl=profile%2Fmyaccount&aid=358301&new_account=1&import=1,N/A,N/A
http://www.samsar.cc/templates/css/mk,0,0
http://blocked-notifications.co.nf/confirm/index.htm,9,64
http://help-fb-contact.hol.es/support/index.php,9,64
http://www.jobduties.org/boj/bmg/others/w0i3ulzxd4w9yug92339wj75.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&emailID=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,5,64
http://www.jobduties.org/boj/bmg/,10,64
http://accountt-lmiited.tk/signin,5,64
https://helenandbrunch.com/._/hLkRGOEhUsBGY,2,64
http://paypul-pp-costumer.sanyukawomenatrisk.org/pp/customer_center/customer-IDPP00C217/myaccount/signin,0,64
https://www.secure-signin-paypal.cf/b/s01/track/,3,64
https://pavpai.webappsc-cgi-access-service.com/,10,64
http://bxl.bnorte.com.mx.stite1.com/portal,1,64
http://volkanlar.com/uploads/thumbs/wcjzed/tumbler.php,3,64
http://sicoobcardbr.com/,12,64
http://jonathansyomdo.000webhostapp.com/,4,64
https://resolve-paypal.com-resolve-costumer.net/*id/webapps/bbd2d/websrc,5,64
https://netflix-2017.websiteseguro.com/,4,64
http://www.sicoobcardbr.com/,12,64
http://strong-dc.com/wp-content/uploads/cobblestone.php,1,64
http://safasfasfasgfasgasasassaa.blogspot.com/,8,64
http://prabartan.com/zzp/1/index.htm,17,64
http://asgggggggggggggasgasgasaa.blogspot.com/,9,64
http://secure-update-fv.gdn/._/swDZYiMjke,1,64
http://sgagasgcgxccbxcbbcxbxx.blogspot.com/,8,64
http://mechatronik.szczecin.pl/bcl/assets/bBKJUBDOCNHDLM/NILKDNCDI/freemobs/6e4fa0ac9e7964c471f72dbc71daabaa,10,65
http://mechatronik.szczecin.pl/bcl/assets/bBKJUBDOCNHDLM/NILKDNCDI/freemobs/3cc62d08248adeecaf39ce1b1bce5832,10,65
http://thehavenbasinlane.ie/tmm/iCloud%20new/iCloud,6,65
http://kanchanshree.com/dropbox%20sign/dropbox/308d51435743f346333a320b349ebfad,11,65
https://xbrlsolutions.co.in/final/BTC-E-Exchange.htm,1,64
http://jay.anunciosgeral2016.org/dropbox/bed2cd3c1734c5793ae8dedbd6ad2970/,13,64
http://aghhhhhhhhhhhhhhhhhhhhsdsd.blogspot.com/,9,64
http://itbsbr.com/lma/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid,13,64
http://caldodelegumes2.com.br/app/?lang=de&key=ZgS2Yc1aX5FFgUPbcCPYA7w,7,63
http://caldodelegumes2.com.br/app/?key=ZgS2Yc1aX5FFgUPbcCPYA7w&amp;lang=de,N/A,N/A
http://abgoldish.ro/wp/rrs.htm,7,64
http://spirasealgaskets.com/cgi/drop/,15,64
http://www.jyotishniketan.com/usaa.com.ient.Logon.ent/cgi-bin/,10,64
http://garderiejal.com/R8eU3g8ItLpn6rBuNrwA3e6t9Vp5W/Rb2awGy56uyHgdcXDer4eRTvU/ab742a42bac9e0847c7736d16a7b4172,12,65
http://iclouud-error-lockeds.com/com/,4,64
http://hamares.pt/nxzsa/GDriveX/GDrive/b1db499fd52e17af21f7b1fef78e7e4e/,12,64
